maker,product_name,url,form,moisture_pct,protein_asfed,protein_dm,fat_dm,phosphorus_asfed,phosphorus_dm,calorie_density_100g,calorie_basis,is_therapeutic,phosphorus_disclosed,fetched_at
日本ペットフード株式会社,ビューティープロ キャット 下部尿路の健康維持 低脂肪 １歳から,https://www.npf.co.jp/cat-products/cat-detail/bcfl,ドライ,10.0,35.0,38.9,9.0,0.7%,0.8,340.0,per_100g,True,yes,2026-06-22
日本ペットフード株式会社,ビューティープロ キャット 下部尿路の健康維持 低脂肪 １歳から チキン味,https://www.npf.co.jp/cat-products/cat-detail/bcflc,ドライ,10.0,35.0,38.9,9.0,0.7%,0.8,340.0,per_100g,True,yes,2026-06-22
日本ペットフード株式会社,ビューティープロ キャット 腎臓の健康維持 ８歳以上,https://www.npf.co.jp/cat-products/cat-detail/bc8k,ドライ,10.0,30.0,33.3,9.4,0.6%,0.7,350.0,per_100g,True,yes,2026-06-22
日本ペットフード株式会社,ビューティープロ キャット 腎臓の健康維持 １５歳以上,https://www.npf.co.jp/cat-products/cat-detail/bc15k,ドライ,10.0,29.0,32.2,11.1,0.6%,0.7,360.0,per_100g,True,yes,2026-06-22
日本ペットフード株式会社,ビューティープロ キャット Ｗケア 下部尿路・腎臓の健康,https://www.npf.co.jp/cat-products/cat-detail/bcwfk,ドライ,10.0,29.0,32.2,11.1,0.65%,0.7,360.0,per_100g,True,yes,2026-06-22
日本ペットフード株式会社,ビューティープロ キャット Ｗケア 低脂肪・高たんぱく,https://www.npf.co.jp/cat-products/cat-detail/bcwlm,ドライ,10.0,36.5,40.6,9.0,0.7%,0.8,350.0,per_100g,True,yes,2026-06-22
日本ペットフード株式会社,ビューティープロ キャット Ｗケア 腸内・自然免疫ケア,https://www.npf.co.jp/cat-products/cat-detail/bcwci,ドライ,10.0,35.0,38.9,11.1,0.7%,0.8,360.0,per_100g,True,yes,2026-06-22
日本ペットフード株式会社,ビューティープロ キャット パウチ 離乳期,https://www.npf.co.jp/cat-products/cat-detail/bcp1,ウェット,80.6,12.3,63.4,23.2,0.22%,1.1,,per_piece,False,yes,2026-06-22
日本ペットフード株式会社,ビューティープロ キャット パウチ １歳から まぐろ,https://www.npf.co.jp/cat-products/cat-detail/bcp2,ウェット,83.6,10.0,61.0,9.1,0.14%,0.9,,per_piece,False,yes,2026-06-22
日本ペットフード株式会社,ビューティープロ キャット パウチ １歳から かつお,https://www.npf.co.jp/cat-products/cat-detail/bcp3,ウェット,83.6,10.0,61.0,9.1,0.14%,0.9,,per_piece,False,yes,2026-06-22
日本ペットフード株式会社,ビューティープロ キャット パウチ １１歳以上,https://www.npf.co.jp/cat-products/cat-detail/bcp4,ウェット,83.5,7.5,45.5,18.2,0.12%,0.7,,per_piece,False,yes,2026-06-22
日本ペットフード株式会社,ビューティープロ キャット パウチ １５歳以上,https://www.npf.co.jp/cat-products/cat-detail/bcp5,ウェット,85.5,7.0,48.3,21.4,0.12%,0.8,,per_piece,False,yes,2026-06-22
日本ペットフード株式会社,ビューティープロ キャット パウチ 介護期用高栄養食,https://www.npf.co.jp/cat-products/cat-detail/bcp6,ウェット,78.5,7.5,34.9,23.3,0.15%,0.7,,per_piece,False,yes,2026-06-22
日本ペットフード株式会社,コンボ キャット シーフードアソート,https://www.npf.co.jp/cat-products/cat-detail/ccas,ドライ,10.0,29.0,32.2,10.0,0.8%,0.9,360.0,per_100g,False,yes,2026-06-22
日本ペットフード株式会社,コンボ キャット かつお節入りアソート,https://www.npf.co.jp/cat-products/cat-detail/ccak,ドライ,10.0,29.0,32.2,10.0,0.8%,0.9,360.0,per_100g,False,yes,2026-06-22
日本ペットフード株式会社,コンボ キャット 下部尿路の健康維持アソート,https://www.npf.co.jp/cat-products/cat-detail/ccaf,ドライ,10.0,29.0,32.2,10.0,0.7%,0.8,350.0,per_100g,True,yes,2026-06-22
日本ペットフード株式会社,コンボ キャット 毛玉対応アソート,https://www.npf.co.jp/cat-products/cat-detail/ccah,ドライ,10.0,28.5,31.7,10.0,0.8%,0.9,350.0,per_100g,False,yes,2026-06-22
日本ペットフード株式会社,コンボ キャット １１歳以上 毛玉対応アソート,https://www.npf.co.jp/cat-products/cat-detail/cca11,ドライ,10.0,27.5,30.6,9.4,0.6%,0.7,350.0,per_100g,False,yes,2026-06-22
日本ペットフード株式会社,コンボ キャット １５歳以上 毛玉対応アソート,https://www.npf.co.jp/cat-products/cat-detail/cca15,ドライ,10.0,27.5,30.6,9.4,0.6%,0.7,350.0,per_100g,False,yes,2026-06-22
日本ペットフード株式会社,コンボ キャット 子ねこ用 にぼし入りチップ添え,https://www.npf.co.jp/cat-products/cat-detail/ccg,ドライ,10.0,32.0,35.6,11.7,0.8%,0.9,370.0,per_100g,False,yes,2026-06-22
日本ペットフード株式会社,コンボ キャット まぐろ味・カニチップ・まぐろ節添え,https://www.npf.co.jp/cat-products/cat-detail/ccm,ドライ,10.0,29.0,32.2,10.0,0.8%,0.9,360.0,per_100g,False,yes,2026-06-22
日本ペットフード株式会社,コンボ キャット まぐろ味・かつお節・小魚添え,https://www.npf.co.jp/cat-products/cat-detail/cck,ドライ,10.0,29.0,32.2,10.0,0.8%,0.9,360.0,per_100g,False,yes,2026-06-22
日本ペットフード株式会社,コンボ キャット かつお味・鮭チップ・かつお節添え,https://www.npf.co.jp/cat-products/cat-detail/ccs,ドライ,10.0,29.0,32.2,10.0,0.8%,0.9,360.0,per_100g,False,yes,2026-06-22
日本ペットフード株式会社,コンボ キャット まぐろ味・熟成かつお添え,https://www.npf.co.jp/cat-products/cat-detail/ccj,ドライ,10.0,29.0,32.2,10.0,0.8%,0.9,360.0,per_100g,False,yes,2026-06-22
日本ペットフード株式会社,コンボ キャット 肥満が気になる猫用 まぐろ味・かつお節・かつおチップ添え,https://www.npf.co.jp/cat-products/cat-detail/ccl,ドライ,10.0,29.0,32.2,9.0,0.8%,0.9,350.0,per_100g,False,yes,2026-06-22
日本ペットフード株式会社,コンボ キャット 下部尿路の健康維持,https://www.npf.co.jp/cat-products/cat-detail/ccf,ドライ,10.0,29.0,32.2,10.0,0.7%,0.8,350.0,per_100g,True,yes,2026-06-22
日本ペットフード株式会社,コンボ キャット 腎臓の健康維持,https://www.npf.co.jp/cat-products/cat-detail/cckd,ドライ,10.0,26.5,29.4,10.6,0.6%,0.7,350.0,per_100g,True,yes,2026-06-22
日本ペットフード株式会社,コンボ キャット 毛玉対応 まぐろ味・ささみ味チップ・かつお節添え,https://www.npf.co.jp/cat-products/cat-detail/cchc,ドライ,10.0,28.5,31.7,10.0,0.8%,0.9,350.0,per_100g,False,yes,2026-06-22
日本ペットフード株式会社,コンボ キャット 毛玉対応 かつお味・まぐろ節・かつお節添え,https://www.npf.co.jp/cat-products/cat-detail/cch,ドライ,10.0,28.5,31.7,10.0,0.8%,0.9,350.0,per_100g,False,yes,2026-06-22
日本ペットフード株式会社,コンボ キャット 毛玉対応１１歳以上 かつお味・かつおチップ・かつお節添え,https://www.npf.co.jp/cat-products/cat-detail/cch11,ドライ,10.0,27.5,30.6,9.4,0.6%,0.7,350.0,per_100g,False,yes,2026-06-22
日本ペットフード株式会社,コンボ キャット 毛玉対応１５歳以上 かつお味・焼きタラチップ・ちりめん添え,https://www.npf.co.jp/cat-products/cat-detail/cch15,ドライ,10.0,27.5,30.6,9.4,0.6%,0.7,350.0,per_100g,False,yes,2026-06-22
日本ペットフード株式会社,コンボ キャット 連パック 子ねこ用 にぼし入りチップ添え,https://www.npf.co.jp/cat-products/cat-detail/cpg,ドライ,10.0,32.0,35.6,11.7,0.8%,0.9,370.0,per_100g,False,yes,2026-06-22
日本ペットフード株式会社,コンボ キャット 連パック 海の味わいメニュー カニチップ添え,https://www.npf.co.jp/cat-products/cat-detail/cpsc,ドライ,10.0,29.0,32.2,10.0,0.8%,0.9,360.0,per_100g,False,yes,2026-06-22
日本ペットフード株式会社,コンボ キャット 連パック 海の味わいメニュー かつお節添え,https://www.npf.co.jp/cat-products/cat-detail/cpsk,ドライ,10.0,29.0,32.2,10.0,0.8%,0.9,360.0,per_100g,False,yes,2026-06-22
日本ペットフード株式会社,コンボ キャット 連パック 海の味わいメニュー 鮭チップ添え,https://www.npf.co.jp/cat-products/cat-detail/cpss,ドライ,10.0,29.0,32.2,10.0,0.8%,0.9,360.0,per_100g,False,yes,2026-06-22
日本ペットフード株式会社,コンボ キャット 連パック 海の味わいメニュー 熟成かつお添え,https://www.npf.co.jp/cat-products/cat-detail/cpjk,ドライ,10.0,29.0,32.2,10.0,0.8%,0.9,360.0,per_100g,False,yes,2026-06-22
日本ペットフード株式会社,コンボ キャット 連パック 下部尿路の健康維持,https://www.npf.co.jp/cat-products/cat-detail/cpf,ドライ,10.0,29.0,32.2,10.0,0.7%,0.8,350.0,per_100g,True,yes,2026-06-22
日本ペットフード株式会社,コンボ キャット 連パック 腎臓の健康維持,https://www.npf.co.jp/cat-products/cat-detail/cpkd,ドライ,10.0,26.5,29.4,10.6,0.6%,0.7,350.0,per_100g,True,yes,2026-06-22
日本ペットフード株式会社,コンボ キャット 連パック 毛玉対応メニュー ささみ味チップ・かつお節添え,https://www.npf.co.jp/cat-products/cat-detail/cphk,ドライ,10.0,28.5,31.7,10.0,0.8%,0.9,350.0,per_100g,False,yes,2026-06-22
日本ペットフード株式会社,コンボ キャット 連パック 毛玉対応メニュー まぐろ節・かつお節添え,https://www.npf.co.jp/cat-products/cat-detail/cphf,ドライ,10.0,28.5,31.7,10.0,0.8%,0.9,350.0,per_100g,False,yes,2026-06-22
日本ペットフード株式会社,コンボ キャット 連パック 毛玉対応メニュー １１歳以上 かつお節添え,https://www.npf.co.jp/cat-products/cat-detail/cph11,ドライ,10.0,27.5,30.6,9.4,0.6%,0.7,350.0,per_100g,False,yes,2026-06-22
日本ペットフード株式会社,コンボ ピュア キャット まぐろ味・鶏肉・かつお節添え,https://www.npf.co.jp/cat-products/cat-detail/cpck,ドライ,10.0,27.0,30.0,10.0,0.7%,0.8,350.0,per_100g,False,yes,2026-06-22
日本ペットフード株式会社,コンボ ピュア キャット まぐろ味・鶏肉・小魚添え,https://www.npf.co.jp/cat-products/cat-detail/cpcf,ドライ,10.0,27.0,30.0,10.0,0.7%,0.8,350.0,per_100g,False,yes,2026-06-22
日本ペットフード株式会社,コンボ ピュア キャット まぐろ味・角切りまぐろ・かつお節添え,https://www.npf.co.jp/cat-products/cat-detail/cpcm,ドライ,10.0,27.0,30.0,10.0,0.7%,0.8,350.0,per_100g,False,yes,2026-06-22
日本ペットフード株式会社,コンボ ピュア キャット まぐろ味・チーズ・かつお節添え,https://www.npf.co.jp/cat-products/cat-detail/cpcz,ドライ,10.0,27.0,30.0,10.0,0.7%,0.8,350.0,per_100g,False,yes,2026-06-22
日本ペットフード株式会社,コンボ ピュア キャット まぐろ味・サーモン＆チキン添え,https://www.npf.co.jp/cat-products/cat-detail/cpcs,ドライ,10.0,27.0,30.0,10.0,0.7%,0.8,350.0,per_100g,False,yes,2026-06-22
日本ペットフード株式会社,コンボ ピュア キャット 避妊・去勢後用 まぐろ味・鶏肉・かつお節添え,https://www.npf.co.jp/cat-products/cat-detail/cpcl,ドライ,10.0,27.0,30.0,9.0,0.8%,0.9,345.0,per_100g,False,yes,2026-06-22
日本ペットフード株式会社,コンボ ピュア キャット 毛玉排出サポート まぐろ味・鶏肉・かつお節添え,https://www.npf.co.jp/cat-products/cat-detail/cpch,ドライ,10.0,27.0,30.0,10.0,0.8%,0.9,350.0,per_100g,False,yes,2026-06-22
日本ペットフード株式会社,コンボ ピュア キャット １５歳以上用 まぐろ味・鶏肉・かつお節添え,https://www.npf.co.jp/cat-products/cat-detail/cpc15,ドライ,10.0,26.0,28.9,10.0,0.5%,0.6,360.0,per_100g,False,yes,2026-06-22
日本ペットフード株式会社,コンボ ピュア キャット まぐろ味・チーズ＆まぐろ節パウダー仕立て,https://www.npf.co.jp/cat-products/cat-detail/cpcmz,ドライ,10.0,27.0,30.0,10.0,0.7%,0.8,350.0,per_100g,False,yes,2026-06-22
日本ペットフード株式会社,コンボ ピュア キャット チキン味・チーズ＆まぐろ節パウダー仕立て,https://www.npf.co.jp/cat-products/cat-detail/cpccz,ドライ,10.0,27.0,30.0,10.0,0.7%,0.8,350.0,per_100g,False,yes,2026-06-22
日本ペットフード株式会社,コンボ ピュア キャット まぐろ味・鶏パウダー仕立て,https://www.npf.co.jp/cat-products/cat-detail/cpcmt,ドライ,10.0,27.0,30.0,10.0,0.7%,0.8,350.0,per_100g,False,yes,2026-06-22
日本ペットフード株式会社,コンボ ピュア キャット チキン味・鶏パウダー仕立て,https://www.npf.co.jp/cat-products/cat-detail/cpcct,ドライ,10.0,27.0,30.0,10.0,0.7%,0.8,350.0,per_100g,False,yes,2026-06-22
日本ペットフード株式会社,コンボ ピュア キャット パウチ かつお・国産かつおだし入り,https://www.npf.co.jp/cat-products/cat-detail/cpcp1,ウェット,91.0,5.5,61.1,1.1,,,,per_piece,False,no,2026-06-22
日本ペットフード株式会社,コンボ ピュア キャット パウチ かつお・国産真鯛だし入り,https://www.npf.co.jp/cat-products/cat-detail/cpcp2,ウェット,91.0,5.5,61.1,1.1,,,,per_piece,False,no,2026-06-22
日本ペットフード株式会社,コンボ ピュア キャット パウチ まぐろ・国産煮干しだし入り,https://www.npf.co.jp/cat-products/cat-detail/cpcp3,ウェット,91.0,5.5,61.1,1.1,,,,per_piece,False,no,2026-06-22
日本ペットフード株式会社,コンボ ピュア キャット パウチ まぐろ・国産合わせだし入り,https://www.npf.co.jp/cat-products/cat-detail/cpcp4,ウェット,91.0,5.5,61.1,1.1,,,,per_piece,False,no,2026-06-22
日本ペットフード株式会社,コンボ ピュア キャット パウチ 鶏＆かつお・国産鶏だし入り,https://www.npf.co.jp/cat-products/cat-detail/cpcp5,ウェット,91.0,5.5,61.1,1.1,,,,per_piece,False,no,2026-06-22
日本ペットフード株式会社,コンボ ピュア キャット パウチ 鶏＆かつお・国産昆布だし入り,https://www.npf.co.jp/cat-products/cat-detail/cpcp6,ウェット,91.0,5.5,61.1,1.1,,,,per_piece,False,no,2026-06-22
日本ペットフード株式会社,コンボ プレゼント キャット おやつ 子ねこの健康維持,https://www.npf.co.jp/cat-products/cat-detail/pnokt,ドライ,10.0,35.0,38.9,13.3,0.7%,0.8,,per_piece,False,yes,2026-06-22
日本ペットフード株式会社,コンボ プレゼント キャット おやつ 男の子 お魚味,https://www.npf.co.jp/cat-products/cat-detail/pnobf,ドライ,10.0,29.0,32.2,14.4,0.8%,0.9,,per_piece,False,yes,2026-06-22
日本ペットフード株式会社,コンボ プレゼント キャット おやつ 女の子 シーフードミックス味,https://www.npf.co.jp/cat-products/cat-detail/pnogs,ドライ,10.0,29.0,32.2,14.4,0.8%,0.9,,per_piece,False,yes,2026-06-22
日本ペットフード株式会社,コンボ プレゼント キャット おやつ 毛玉対応,https://www.npf.co.jp/cat-products/cat-detail/pnoh,ドライ,10.0,28.5,31.7,11.1,0.8%,0.9,,per_piece,False,yes,2026-06-22
日本ペットフード株式会社,コンボ プレゼント キャット おやつ 低脂肪 避妊・去勢後用,https://www.npf.co.jp/cat-products/cat-detail/pnol,ドライ,10.0,29.0,32.2,10.0,0.8%,0.9,,per_piece,False,yes,2026-06-22
日本ペットフード株式会社,コンボ プレゼント キャット おやつ 歯の健康と口臭ケア,https://www.npf.co.jp/cat-products/cat-detail/pnod,ドライ,10.0,29.0,32.2,11.1,0.8%,0.9,,per_piece,False,yes,2026-06-22
日本ペットフード株式会社,コンボ プレゼント キャット おやつ 歯の健康と口臭ケア お肉ミックス味,https://www.npf.co.jp/cat-products/cat-detail/pnodm,ドライ,10.0,29.0,32.2,11.1,0.8%,0.9,,per_piece,False,yes,2026-06-22
日本ペットフード株式会社,コンボ プレゼント キャット おやつ 下部尿路の健康維持,https://www.npf.co.jp/cat-products/cat-detail/pnof,ドライ,10.0,29.0,32.2,11.1,0.7%,0.8,,per_piece,True,yes,2026-06-22
日本ペットフード株式会社,コンボ プレゼント キャット おやつ 腎臓の健康維持,https://www.npf.co.jp/cat-products/cat-detail/pnok,ドライ,10.0,26.5,29.4,11.1,0.6%,0.7,,per_piece,True,yes,2026-06-22
日本ペットフード株式会社,コンボ プレゼント キャット おやつ 腎臓の健康維持 お肉ミックス味,https://www.npf.co.jp/cat-products/cat-detail/pnokm,ドライ,10.0,26.5,29.4,11.1,0.6%,0.7,,per_piece,True,yes,2026-06-22
日本ペットフード株式会社,コンボ プレゼント キャット おやつ 腸内環境の維持,https://www.npf.co.jp/cat-products/cat-detail/pnoc,ドライ,10.0,28.5,31.7,11.1,0.8%,0.9,,per_piece,False,yes,2026-06-22
日本ペットフード株式会社,コンボ プレゼント キャット おやつ 免疫力の維持,https://www.npf.co.jp/cat-products/cat-detail/pnoi,ドライ,10.0,28.5,31.7,11.1,0.8%,0.9,,per_piece,False,yes,2026-06-22
日本ペットフード株式会社,コンボ プレゼント キャット おやつ 室内猫用 サーモンミックス味,https://www.npf.co.jp/cat-products/cat-detail/pnoms,ドライ,10.0,28.5,31.7,11.1,0.8%,0.9,,per_piece,False,yes,2026-06-22
日本ペットフード株式会社,コンボ プレゼント キャット おやつ 室内猫用 まぐろミックス味,https://www.npf.co.jp/cat-products/cat-detail/pnomg,ドライ,10.0,28.5,31.7,11.1,0.8%,0.9,,per_piece,False,yes,2026-06-22
日本ペットフード株式会社,コンボ プレゼント キャット おやつ 歯の健康と口臭ケア ３種のバラエティパック,https://www.npf.co.jp/cat-products/cat-detail/pnodv,ドライ,10.0,29.0,32.2,11.1,0.8%,0.9,,per_piece,False,yes,2026-06-22
日本ペットフード株式会社,コンボ プレゼント キャット おやつ 下部尿路の健康維持 ３種のバラエティパック,https://www.npf.co.jp/cat-products/cat-detail/pnofv,ドライ,10.0,29.0,32.2,11.1,0.7%,0.8,,per_piece,True,yes,2026-06-22
日本ペットフード株式会社,コンボ プレゼント キャット おやつ 腎臓の健康維持 ３種のバラエティパック,https://www.npf.co.jp/cat-products/cat-detail/pnokv,ドライ,10.0,26.5,29.4,11.1,0.6%,0.7,,per_piece,False,yes,2026-06-22
日本ペットフード株式会社,コンボ プレゼント キャット おやつ 腸内環境の維持 ３種のバラエティパック,https://www.npf.co.jp/cat-products/cat-detail/pnocv,ドライ,10.0,28.5,31.7,11.1,0.8%,0.9,,per_piece,False,yes,2026-06-22
日本ペットフード株式会社,コンボ プレゼント キャット おやつ 免疫力の維持 ３種のバラエティパック,https://www.npf.co.jp/cat-products/cat-detail/pnoiv,ドライ,10.0,28.5,31.7,11.1,0.8%,0.9,,per_piece,False,yes,2026-06-22
日本ペットフード株式会社,コンボ プレゼント キャット おやつ お魚セレクション ３種のバラエティパック,https://www.npf.co.jp/cat-products/cat-detail/pnomv,ドライ,10.0,28.5,31.7,11.1,0.8%,0.9,,per_piece,False,yes,2026-06-22
日本ペットフード株式会社,ラシーネ 日本猫,https://www.npf.co.jp/cat-products/cat-detail/lcn,ドライ,10.0,27.0,30.0,11.7,0.8%,0.9,360.0,per_100g,False,yes,2026-06-22
日本ペットフード株式会社,ラシーネ 日本猫 避妊・去勢後用,https://www.npf.co.jp/cat-products/cat-detail/lcnl,ドライ,10.0,27.0,30.0,10.0,0.8%,0.9,355.0,per_100g,False,yes,2026-06-22
日本ペットフード株式会社,ラシーネ 日本猫 にぼし削り入り,https://www.npf.co.jp/cat-products/cat-detail/lcnn,ドライ,10.0,27.0,30.0,11.7,0.8%,0.9,360.0,per_100g,False,yes,2026-06-22
日本ペットフード株式会社,ラシーネ 日本猫 １１歳以上,https://www.npf.co.jp/cat-products/cat-detail/lcn11,ドライ,10.0,26.0,28.9,11.1,0.6%,0.7,360.0,per_100g,False,yes,2026-06-22
日本ペットフード株式会社,ミオドライミックス 子ねこ用 お肉とお魚ミックス味,https://www.npf.co.jp/cat-products/cat-detail/mxmg,ドライ,10.0,30.0,33.3,12.2,0.7%,0.8,370.0,per_100g,False,yes,2026-06-22
日本ペットフード株式会社,ミオドライミックス まぐろ味,https://www.npf.co.jp/cat-products/cat-detail/mxmm,ドライ,10.0,27.0,30.0,9.4,0.7%,0.8,350.0,per_100g,False,yes,2026-06-22
日本ペットフード株式会社,ミオドライミックス かつお味,https://www.npf.co.jp/cat-products/cat-detail/mxmk,ドライ,10.0,27.0,30.0,9.4,0.7%,0.8,350.0,per_100g,False,yes,2026-06-22
日本ペットフード株式会社,ミオドライミックス お肉とお魚ミックス味,https://www.npf.co.jp/cat-products/cat-detail/mxmc,ドライ,10.0,27.0,30.0,9.4,0.7%,0.8,350.0,per_100g,False,yes,2026-06-22
日本ペットフード株式会社,ミオドライミックス 毛玉対応 かつお味,https://www.npf.co.jp/cat-products/cat-detail/mxmh,ドライ,10.0,27.0,30.0,9.4,0.7%,0.8,350.0,per_100g,False,yes,2026-06-22
日本ペットフード株式会社,ミオドライミックス 毛玉対応 １１歳以上かつお味,https://www.npf.co.jp/cat-products/cat-detail/mxm11,ドライ,10.0,24.0,26.7,9.4,0.5%,0.6,350.0,per_100g,False,yes,2026-06-22
ロイヤルカナンジャポン合同会社,アメリカンショートヘアー（成猫用 ドライ）,https://www.royalcanin.com/jp/cats/products/retail-products/american-shorthair-adult-4350,ドライ,6.5,29.0,31.0,15.0,0.75%,0.8,383.0,per_100g,True,yes,2026-06-22
ロイヤルカナンジャポン合同会社,ベンガル（成猫用 ドライ）【マイ ロイヤルカナン限定】,https://www.royalcanin.com/jp/cats/products/retail-products/bengal-adult-4370,ドライ,6.5,38.0,40.6,17.1,0.90%,1.0,404.0,per_100g,True,yes,2026-06-22
ロイヤルカナンジャポン合同会社,ノルウェージャン フォレスト キャット（成猫用 ドライ）,https://www.royalcanin.com/jp/cats/products/retail-products/norwegian-forest-cat-adult-2516,ドライ,6.5,28.0,29.9,15.0,0.80%,0.9,382.0,per_100g,True,yes,2026-06-22
ロイヤルカナンジャポン合同会社,ラグドール（成猫用 ドライ）,https://www.royalcanin.com/jp/cats/products/retail-products/ragdoll-adult-2515,ドライ,6.5,30.0,32.1,17.1,0.80%,0.9,399.0,per_100g,True,yes,2026-06-22
ロイヤルカナンジャポン合同会社,ブリティッシュ ショートヘアー（子猫用 ドライ）【マイ ロイヤルカナン限定】,https://www.royalcanin.com/jp/cats/products/retail-products/british-shorthair-kitten-2566,ドライ,6.5,35.0,37.4,19.3,0.96%,1.0,419.0,per_100g,True,yes,2026-06-22
ロイヤルカナンジャポン合同会社,ペルシャ・チンチラ・ヒマラヤン（子猫用 ドライ）,https://www.royalcanin.com/jp/cats/products/retail-products/persian-kitten-2554,ドライ,6.5,30.0,32.1,21.4,1.00%,1.1,422.0,per_100g,True,yes,2026-06-22
ロイヤルカナンジャポン合同会社,ペルシャ・チンチラ・ヒマラヤン（成猫用 ドライ）,https://www.royalcanin.com/jp/cats/products/retail-products/persian-adult-2552,ドライ,6.5,28.0,29.9,21.4,0.80%,0.9,414.0,per_100g,True,yes,2026-06-22
ロイヤルカナンジャポン合同会社,メインクーン（成猫用 ドライ）,https://www.royalcanin.com/jp/cats/products/retail-products/maine-coon-adult-2550,ドライ,6.5,29.0,31.0,19.3,0.84%,0.9,403.0,per_100g,True,yes,2026-06-22
ロイヤルカナンジャポン合同会社,シャム猫（成猫用 ドライ）,https://www.royalcanin.com/jp/cats/products/retail-products/siamese-adult-2551,ドライ,6.5,36.0,38.5,15.0,0.80%,0.9,404.0,per_100g,True,yes,2026-06-22
ロイヤルカナンジャポン合同会社,メインクーン（子猫用 ドライ）【マイ ロイヤルカナン限定】,https://www.royalcanin.com/jp/cats/products/retail-products/maine-coon-kitten-2558,ドライ,6.5,34.0,36.4,22.5,1.15%,1.2,426.0,per_100g,True,yes,2026-06-22
ロイヤルカナンジャポン合同会社,ブリティッシュ ショートヘアー (成猫用 ドライ）,https://www.royalcanin.com/jp/cats/products/retail-products/british-shorthair-adult-2557,ドライ,6.5,32.0,34.2,18.2,0.79%,0.8,401.0,per_100g,True,yes,2026-06-22
ロイヤルカナンジャポン合同会社,アペタイトコントロール （成猫用 ウェット）,https://www.royalcanin.com/jp/cats/products/retail-products/appetite-control-care-gravy-1466,ウェット,85.3,6.2,42.2,1.4,0.17%,1.2,75.0,per_100g,True,yes,2026-06-22
ロイヤルカナンジャポン合同会社,インドア 7+ ゼリー（室内 中高齢猫用 ウェット）,https://www.royalcanin.com/jp/cats/products/retail-products/indoor-sterilised-7%2b--morsels-in-jelly-1313,ウェット,84.2,8.1,51.3,7.0,0.17%,1.1,80.0,per_100g,True,yes,2026-06-22
ロイヤルカナンジャポン合同会社,ユリナリー ケア（成猫用 ドライ）,https://www.royalcanin.com/jp/cats/products/retail-products/urinary-care-1800,ドライ,6.5,31.0,33.2,11.8,0.74%,0.8,375.0,per_100g,True,yes,2026-06-22
ロイヤルカナンジャポン合同会社,インドア ローフ（室内 成猫用 ウェット）,https://www.royalcanin.com/jp/cats/products/retail-products/indoor-sterilised-in-loaf-1293,ウェット,83.4,8.8,53.0,7.2,0.16%,1.0,83.0,per_100g,True,yes,2026-06-22
ロイヤルカナンジャポン合同会社,インドア ゼリー（室内 成猫用 ウェット）,https://www.royalcanin.com/jp/cats/products/retail-products/indoor-sterilised-morsels-in-jelly-1288,ウェット,84.0,7.7,48.1,8.1,0.23%,1.4,85.0,per_100g,True,yes,2026-06-22
ロイヤルカナンジャポン合同会社,マザー & ベビーキャット（子猫/母猫用 ウェット）,https://www.royalcanin.com/jp/cats/products/retail-products/mother-%26-babycat-ultra-soft-mousse-4098,ウェット,81.5,8.5,45.9,18.9,0.28%,1.5,96.0,per_100g,True,yes,2026-06-22
ロイヤルカナンジャポン合同会社,インドア 7+ グレービー（室内 中高齢猫用 ウェット）,https://www.royalcanin.com/jp/cats/products/retail-products/indoor-sterilised-7%2b-morsels-in-gravy-1305,ウェット,83.7,8.4,51.5,5.5,0.17%,1.0,86.0,per_100g,True,yes,2026-06-22
ロイヤルカナンジャポン合同会社,キトン ゼリー（子猫用 ウェット）,https://www.royalcanin.com/jp/cats/products/retail-products/kitten--chunks-in-jelly-4150,ウェット,82.8,10.0,58.1,11.6,0.21%,1.2,97.0,per_100g,True,yes,2026-06-22
ロイヤルカナンジャポン合同会社,ユリナリー ケア（成猫用 ウェット）,https://www.royalcanin.com/jp/cats/products/retail-products/urinary-care-gravy-4157,ウェット,84.7,7.2,47.1,6.5,0.21%,1.4,83.0,per_100g,True,yes,2026-06-22
ロイヤルカナンジャポン合同会社,キトン ローフ（子猫用 ウェット）,https://www.royalcanin.com/jp/cats/products/retail-products/kitten-loaf-in-sauce-4145,ウェット,81.4,10.0,53.8,10.2,0.21%,1.1,100.0,per_100g,True,yes,2026-06-22
ロイヤルカナンジャポン合同会社,インスティンクティブ ローフ（成猫用 ウェット）,https://www.royalcanin.com/jp/cats/products/retail-products/instinctive-loaf-4146,ウェット,83.0,10.0,58.8,7.1,0.28%,1.6,89.0,per_100g,True,yes,2026-06-22
ロイヤルカナンジャポン合同会社,インドア グレービー（室内 成猫用 ウェット）,https://www.royalcanin.com/jp/cats/products/retail-products/indoor-sterilized-morsels-in-gravy-1278,ウェット,83.6,7.7,47.0,7.9,0.24%,1.5,86.0,per_100g,True,yes,2026-06-22
ロイヤルカナンジャポン合同会社,ヘアボール ケア（成猫用 ウェット）,https://www.royalcanin.com/jp/cats/products/retail-products/hairball-care-gravy-4158,ウェット,84.1,9.0,56.6,4.4,0.19%,1.2,84.0,per_100g,True,yes,2026-06-22
ロイヤルカナンジャポン合同会社,ステアライズド（避妊・去勢後 成猫用 ウェット）,https://www.royalcanin.com/jp/cats/products/retail-products/sterilised-gravy-4095,ウェット,84.0,6.9,43.1,3.8,0.23%,1.4,80.0,per_100g,True,yes,2026-06-22
